年月,customer_id,count_0,count_1,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period,exit_date,period
201807,OA030640,2,2.0,XXXXX,C01,M,2017-09-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,2.2,2.0,3.0,2.0,0.0,2018-08-31,11.0,2018-07-31,0
201807,OA078433,2,7.0,XXXXX,C03,M,2016-10-01,2018-08-31 00:00:00,CA1,1.0,ナイト,6000.0,通常,3.6,2.0,7.0,2.0,1.0,2018-08-31,22.0,2018-07-31,0
201807,OA103150,2,9.0,XXXXX,C02,M,2018-06-01,2018-08-31 00:00:00,CA2,1.0,デイタイム,7500.0,入会費半額,4.666666666666667,3.0,9.0,2.0,1.0,2018-08-31,2.0,2018-07-31,0
201807,OA210759,10,,XXXXX,C02,F,2018-07-12,2018-08-31 00:00:00,CA1,1.0,デイタイム,7500.0,通常,8.5,8.5,10.0,7.0,0.0,2018-08-31,1.0,2018-07-31,0
201807,OA270348,2,4.0,XXXXX,C03,M,2017-02-01,2018-08-31 00:00:00,CA1,1.0,ナイト,6000.0,通常,2.8,2.0,5.0,1.0,1.0,2018-08-31,18.0,2018-07-31,0
201807,OA308827,3,3.0,XXX,C01,F,2016-10-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,2.2,2.0,3.0,1.0,0.0,2018-08-31,22.0,2018-07-31,0
201807,OA393110,1,1.0,XXXXX,C03,F,2018-04-06,2018-08-31 00:00:00,CA3,1.0,ナイト,6000.0,入会費無料,4.4,6.0,7.0,1.0,1.0,2018-08-31,4.0,2018-07-31,0
201807,OA420229,5,4.0,XXXXX,C01,F,2018-05-02,2018-08-31 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.75,4.5,8.0,2.0,0.0,2018-08-31,3.0,2018-07-31,0
201807,OA435380,2,8.0,XXXXX,C01,M,2018-05-08,2018-08-31 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.5,4.0,8.0,2.0,0.0,2018-08-31,3.0,2018-07-31,0
201807,OA449747,5,4.0,XXXXX,C03,M,2018-01-01,2018-08-31 00:00:00,CA1,1.0,ナイト,6000.0,通常,3.4,3.0,5.0,2.0,0.0,2018-08-31,7.0,2018-07-31,0
201807,OA467724,2,8.0,XXXX,C01,F,2018-06-10,2018-08-31 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.333333333333333,3.0,8.0,2.0,0.0,2018-08-31,2.0,2018-07-31,0
201807,OA635459,2,4.0,XXXXXX,C01,M,2018-04-07,2018-08-31 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,3.4,4.0,5.0,2.0,0.0,2018-08-31,4.0,2018-07-31,0
201807,OA684421,3,3.0,XXXX,C01,M,2018-03-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.8,3.0,6.0,2.0,0.0,2018-08-31,5.0,2018-07-31,0
201807,OA783122,1,1.0,XXXXXX,C03,M,2017-12-01,2018-08-31 00:00:00,CA3,1.0,ナイト,6000.0,入会費無料,2.0,1.0,5.0,1.0,0.0,2018-08-31,8.0,2018-07-31,0
201807,OA798178,2,1.0,XXXXX,C01,F,2017-08-01,2018-08-31 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,1.8,1.0,4.0,1.0,0.0,2018-08-31,12.0,2018-07-31,0
201807,OA945296,3,4.0,XXX,C01,F,2017-08-01,2018-08-31 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,2.8,3.0,4.0,1.0,1.0,2018-08-31,12.0,2018-07-31,0
201807,OA955088,1,5.0,XXXXXX,C03,M,2017-10-01,2018-08-31 00:00:00,CA1,1.0,ナイト,6000.0,通常,2.8,2.0,5.0,1.0,0.0,2018-08-31,10.0,2018-07-31,0
201807,PL044696,4,2.0,XXXXX,C02,F,2018-01-01,2018-08-31 00:00:00,CA1,1.0,デイタイム,7500.0,通常,2.4,2.0,4.0,1.0,1.0,2018-08-31,7.0,2018-07-31,0
201807,PL183628,2,7.0,XXXXXX,C03,F,2018-06-06,2018-08-31 00:00:00,CA2,1.0,ナイト,6000.0,入会費半額,4.666666666666667,5.0,7.0,2.0,0.0,2018-08-31,2.0,2018-07-31,0
201807,PL198428,4,4.0,XXXXX,C01,F,2017-12-01,2018-08-31 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,2.8,3.0,4.0,1.0,1.0,2018-08-31,8.0,2018-07-31,0
201807,PL233729,4,5.0,XXXX,C03,M,2018-02-01,2018-08-31 00:00:00,CA1,1.0,ナイト,6000.0,通常,4.2,5.0,6.0,1.0,1.0,2018-08-31,6.0,2018-07-31,0
201807,PL270286,1,4.0,XXXXX,C01,F,2018-02-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.2,3.0,6.0,1.0,0.0,2018-08-31,6.0,2018-07-31,0
201807,PL335953,4,1.0,XXXX,C02,F,2017-09-01,2018-08-31 00:00:00,CA1,1.0,デイタイム,7500.0,通常,2.6,3.0,4.0,1.0,1.0,2018-08-31,11.0,2018-07-31,0
201807,PL340906,1,3.0,XXXX,C01,M,2017-11-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,1.8,1.0,3.0,1.0,0.0,2018-08-31,9.0,2018-07-31,0
201807,PL360369,1,2.0,XXXXX,C01,M,2018-02-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.6,4.0,6.0,1.0,1.0,2018-08-31,6.0,2018-07-31,0
201807,PL910647,3,4.0,XXXXXX,C01,F,2017-12-01,2018-08-31 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,3.2,3.0,4.0,3.0,0.0,2018-08-31,8.0,2018-07-31,0
201807,PL987832,1,4.0,XXXX,C03,F,2017-09-01,2018-08-31 00:00:00,CA1,1.0,ナイト,6000.0,通常,2.6,3.0,4.0,1.0,0.0,2018-08-31,11.0,2018-07-31,0
201807,PL995085,1,2.0,XXXXXX,C01,M,2018-04-01,2018-08-31 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,4.2,3.0,9.0,1.0,1.0,2018-08-31,4.0,2018-07-31,0
201807,TS124443,3,3.0,XXXXX,C01,F,2018-03-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,4.0,3.0,7.0,3.0,0.0,2018-08-31,5.0,2018-07-31,0
201807,TS169261,2,1.0,XXXXX,C03,M,2017-12-01,2018-08-31 00:00:00,CA3,1.0,ナイト,6000.0,入会費無料,2.6,2.0,5.0,1.0,0.0,2018-08-31,8.0,2018-07-31,0
201807,TS322485,3,2.0,XX,C03,F,2018-04-02,2018-08-31 00:00:00,CA3,1.0,ナイト,6000.0,入会費無料,2.8,2.0,6.0,1.0,1.0,2018-08-31,4.0,2018-07-31,0
201807,TS408600,2,2.0,XXX,C01,M,2018-04-09,2018-08-31 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,3.0,2.0,6.0,1.0,0.0,2018-08-31,4.0,2018-07-31,0
201807,TS420082,5,6.0,XXXX,C02,F,2018-06-13,2018-08-31 00:00:00,CA2,1.0,デイタイム,7500.0,入会費半額,5.0,5.0,6.0,4.0,0.0,2018-08-31,2.0,2018-07-31,0
201807,TS427553,1,9.0,XXXXXX,C01,F,2018-06-06,2018-08-31 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.666666666666667,4.0,9.0,1.0,0.0,2018-08-31,2.0,2018-07-31,0
201807,TS489018,5,3.0,XXX,C02,M,2017-12-01,2018-08-31 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,2.6,2.0,5.0,1.0,0.0,2018-08-31,8.0,2018-07-31,0
201807,TS560274,3,2.0,XXXX,C02,F,2017-09-01,2018-08-31 00:00:00,CA1,1.0,デイタイム,7500.0,通常,2.2,2.0,3.0,1.0,0.0,2018-08-31,11.0,2018-07-31,0
201807,TS634630,2,1.0,XXXXX,C01,M,2017-10-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,1.8,2.0,3.0,1.0,0.0,2018-08-31,10.0,2018-07-31,0
201807,TS672241,8,,XXX,C03,M,2018-07-13,2018-08-31 00:00:00,CA1,1.0,ナイト,6000.0,通常,4.5,4.5,8.0,1.0,0.0,2018-08-31,1.0,2018-07-31,0
201807,TS760331,3,3.0,XXX,C03,M,2017-11-01,2018-08-31 00:00:00,CA1,1.0,ナイト,6000.0,通常,3.4,3.0,6.0,1.0,1.0,2018-08-31,9.0,2018-07-31,0
201807,TS803328,3,5.0,XXX,C02,F,2018-04-04,2018-08-31 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,4.8,5.0,9.0,1.0,0.0,2018-08-31,4.0,2018-07-31,0
201807,TS828794,2,5.0,XXXXX,C01,M,2018-01-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,2.6,2.0,5.0,2.0,0.0,2018-08-31,7.0,2018-07-31,0
201807,TS842244,5,4.0,XXXXX,C02,F,2018-05-09,2018-08-31 00:00:00,CA2,1.0,デイタイム,7500.0,入会費半額,5.25,4.5,9.0,3.0,1.0,2018-08-31,3.0,2018-07-31,0
201807,TS842808,5,5.0,XXX,C01,M,2017-09-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.8,4.0,5.0,2.0,0.0,2018-08-31,11.0,2018-07-31,0
201807,TS884681,5,3.0,XXXX,C01,M,2018-01-01,2018-08-31 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.4,4.0,5.0,1.0,0.0,2018-08-31,7.0,2018-07-31,0
201808,AS251921,4,10.0,XXXX,C03,M,2018-07-12,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,5.0,4.0,10.0,1.0,0.0,2018-09-30,2.0,2018-08-30,0
201808,AS280744,4,4.0,XXX,C02,M,2016-10-01,2018-09-30 00:00:00,CA1,1.0,デイタイム,7500.0,通常,3.5,4.0,4.0,1.0,1.0,2018-09-30,23.0,2018-08-30,0
201808,AS355842,5,10.0,XXXX,C01,M,2018-07-12,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,6.333333333333332,5.0,10.0,4.0,1.0,2018-09-30,2.0,2018-08-30,0
201808,AS628460,2,6.0,XXXXX,C01,M,2018-01-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.333333333333333,3.0,6.0,1.0,0.0,2018-09-30,8.0,2018-08-30,0
201808,AS677229,2,3.0,XXXXX,C02,F,2017-12-01,2018-09-30 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,2.833333333333333,3.0,5.0,1.0,0.0,2018-09-30,9.0,2018-08-30,0
201808,AS820169,2,6.0,XXX,C01,M,2018-06-09,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.5,4.0,8.0,2.0,0.0,2018-09-30,3.0,2018-08-30,0
201808,AS929382,1,4.0,XX,C01,M,2017-10-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,1.8333333333333333,1.0,4.0,1.0,0.0,2018-09-30,11.0,2018-08-30,0
201808,AS931712,3,1.0,XXXX,C03,M,2016-12-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,2.5,2.5,4.0,1.0,1.0,2018-09-30,21.0,2018-08-30,0
201808,AS934534,3,3.0,XXXX,C01,M,2016-10-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,2.833333333333333,3.0,4.0,1.0,1.0,2018-09-30,23.0,2018-08-30,0
201808,AS963873,3,3.0,XXXXX,C01,M,2018-05-07,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,3.6,3.0,8.0,2.0,1.0,2018-09-30,4.0,2018-08-30,0
201808,GD001473,1,3.0,XXX,C01,M,2018-04-10,2018-09-30 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,4.166666666666667,4.0,7.0,1.0,0.0,2018-09-30,5.0,2018-08-30,0
201808,GD149816,7,1.0,XXXXX,C01,M,2017-09-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.333333333333333,3.0,7.0,1.0,0.0,2018-09-30,12.0,2018-08-30,0
201808,GD155364,3,3.0,XXXXXX,C03,M,2017-09-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,3.6666666666666665,3.5,5.0,3.0,0.0,2018-09-30,12.0,2018-08-30,0
201808,GD176879,1,4.0,XXXXXX,C01,M,2018-04-11,2018-09-30 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,4.5,4.5,8.0,1.0,0.0,2018-09-30,5.0,2018-08-30,0
201808,GD378149,2,3.0,XXXX,C02,M,2018-04-12,2018-09-30 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,5.333333333333333,4.0,11.0,2.0,0.0,2018-09-30,5.0,2018-08-30,0
201808,GD547144,1,2.0,XXXXX,C02,F,2018-05-15,2018-09-30 00:00:00,CA2,1.0,デイタイム,7500.0,入会費半額,4.0,4.0,8.0,1.0,0.0,2018-09-30,4.0,2018-08-30,0
201808,GD574913,3,3.0,XXX,C03,M,2018-02-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,3.0,3.0,5.0,1.0,1.0,2018-09-30,7.0,2018-08-30,0
201808,GD595676,1,2.0,XXXX,C01,F,2018-05-10,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,3.6,2.0,8.0,1.0,0.0,2018-09-30,4.0,2018-08-30,0
201808,GD705390,3,2.0,XXXXX,C01,M,2016-12-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,2.833333333333333,3.0,4.0,2.0,1.0,2018-09-30,21.0,2018-08-30,0
201808,GD841278,9,,XX,C01,F,2018-08-11,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,7.0,7.0,9.0,5.0,1.0,2018-09-30,1.0,2018-08-30,0
201808,GD915723,4,4.0,XXXX,C02,F,2018-04-13,2018-09-30 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,4.0,4.0,6.0,2.0,0.0,2018-09-30,5.0,2018-08-30,0
201808,GD942165,4,2.0,XXX,C01,F,2018-06-07,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,3.75,3.5,6.0,2.0,0.0,2018-09-30,3.0,2018-08-30,0
201808,GD957280,5,11.0,XX,C02,F,2018-07-15,2018-09-30 00:00:00,CA1,1.0,デイタイム,7500.0,通常,7.0,5.0,11.0,5.0,0.0,2018-09-30,2.0,2018-08-30,0
201808,GD968549,2,4.0,XXXXX,C01,F,2017-10-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.333333333333333,4.0,4.0,2.0,1.0,2018-09-30,11.0,2018-08-30,0
201808,HD012845,3,2.0,XXXXX,C02,F,2017-11-01,2018-09-30 00:00:00,CA1,1.0,デイタイム,7500.0,通常,3.0,3.0,5.0,2.0,0.0,2018-09-30,10.0,2018-08-30,0
201808,HD025535,4,8.0,XXXX,C02,F,2018-07-11,2018-09-30 00:00:00,CA1,1.0,デイタイム,7500.0,通常,4.666666666666667,4.0,8.0,2.0,0.0,2018-09-30,2.0,2018-08-30,0
201808,HD268534,1,4.0,XXX,C02,F,2018-04-09,2018-09-30 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,5.0,4.0,9.0,1.0,1.0,2018-09-30,5.0,2018-08-30,0
201808,HD280416,8,,XXXXX,C02,F,2018-08-03,2018-09-30 00:00:00,CA1,1.0,デイタイム,7500.0,通常,5.0,5.0,8.0,2.0,0.0,2018-09-30,1.0,2018-08-30,0
201808,HD434417,2,2.0,XXXX,C02,F,2018-04-06,2018-09-30 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,3.8333333333333335,3.0,7.0,1.0,0.0,2018-09-30,5.0,2018-08-30,0
201808,HD772140,2,1.0,XXXXX,C02,F,2017-05-01,2018-09-30 00:00:00,CA1,1.0,デイタイム,7500.0,通常,2.333333333333333,2.0,5.0,1.0,1.0,2018-09-30,16.0,2018-08-30,0
201808,HD774056,4,5.0,XX,C03,F,2018-06-12,2018-09-30 00:00:00,CA2,1.0,ナイト,6000.0,入会費半額,5.0,4.5,9.0,2.0,0.0,2018-09-30,3.0,2018-08-30,0
201808,HD919452,2,2.0,XXXX,C03,F,2018-05-09,2018-09-30 00:00:00,CA2,1.0,ナイト,6000.0,入会費半額,4.0,3.0,7.0,2.0,0.0,2018-09-30,4.0,2018-08-30,0
201808,HD952315,2,4.0,XXXX,C02,F,2017-12-01,2018-09-30 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,3.6666666666666665,4.0,5.0,2.0,1.0,2018-09-30,9.0,2018-08-30,0
201808,HI138847,4,2.0,XXXXX,C02,F,2018-06-12,2018-09-30 00:00:00,CA2,1.0,デイタイム,7500.0,入会費半額,4.5,4.0,8.0,2.0,0.0,2018-09-30,3.0,2018-08-30,0
201808,HI181600,2,4.0,XX,C01,M,2017-03-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,2.6666666666666665,2.5,5.0,1.0,0.0,2018-09-30,18.0,2018-08-30,0
201808,HI215420,4,3.0,XXXX,C01,F,2017-12-01,2018-09-30 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,3.6666666666666665,4.0,5.0,2.0,0.0,2018-09-30,9.0,2018-08-30,0
201808,HI337814,7,,XXXXX,C01,M,2018-08-14,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,4.5,4.5,7.0,2.0,0.0,2018-09-30,1.0,2018-08-30,0
201808,HI408835,3,1.0,XXXX,C01,F,2018-05-09,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,3.6,3.0,7.0,1.0,1.0,2018-09-30,4.0,2018-08-30,0
201808,HI506119,5,2.0,XXX,C01,M,2017-09-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.5,3.5,5.0,2.0,1.0,2018-09-30,12.0,2018-08-30,0
201808,HI592803,3,1.0,XXXXX,C01,F,2017-12-01,2018-09-30 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,2.333333333333333,2.5,4.0,1.0,0.0,2018-09-30,9.0,2018-08-30,0
201808,HI607042,1,2.0,XXXXX,C03,F,2017-03-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,2.833333333333333,2.0,7.0,1.0,0.0,2018-09-30,18.0,2018-08-30,0
201808,HI658527,1,2.0,XXXX,C01,M,2017-07-01,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,2.0,2.0,3.0,1.0,0.0,2018-09-30,14.0,2018-08-30,0
201808,HI720757,4,1.0,XXXXX,C01,M,2017-07-01,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,2.6666666666666665,3.0,4.0,1.0,1.0,2018-09-30,14.0,2018-08-30,0
201808,HI723465,5,8.0,XXX,C01,F,2018-07-11,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,5.666666666666668,5.0,8.0,4.0,0.0,2018-09-30,2.0,2018-08-30,0
201808,HI911192,3,3.0,XXX,C03,M,2018-01-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,2.6666666666666665,3.0,3.0,1.0,0.0,2018-09-30,8.0,2018-08-30,0
201808,HI939855,5,4.0,XXXXX,C02,F,2017-12-01,2018-09-30 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,2.833333333333333,3.0,5.0,1.0,1.0,2018-09-30,9.0,2018-08-30,0
201808,HI957144,1,1.0,XXXXX,C02,F,2018-05-11,2018-09-30 00:00:00,CA2,1.0,デイタイム,7500.0,入会費半額,3.6,2.0,9.0,1.0,0.0,2018-09-30,4.0,2018-08-30,0
201808,IK032596,4,5.0,XXX,C02,F,2018-04-12,2018-09-30 00:00:00,CA3,1.0,デイタイム,7500.0,入会費無料,5.333333333333333,5.5,8.0,2.0,1.0,2018-09-30,5.0,2018-08-30,0
201808,IK052835,4,2.0,XXXX,C02,F,2016-12-01,2018-09-30 00:00:00,CA1,1.0,デイタイム,7500.0,通常,3.5,3.5,6.0,2.0,1.0,2018-09-30,21.0,2018-08-30,0
201808,IK060981,4,5.0,XXXXX,C02,M,2018-06-06,2018-09-30 00:00:00,CA2,1.0,デイタイム,7500.0,入会費半額,5.25,4.5,10.0,2.0,0.0,2018-09-30,3.0,2018-08-30,0
201808,IK147368,2,3.0,XXXX,C03,F,2016-10-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,2.5,3.0,3.0,1.0,0.0,2018-09-30,23.0,2018-08-30,0
201808,IK171801,3,2.0,XXXXX,C03,M,2017-12-01,2018-09-30 00:00:00,CA3,1.0,ナイト,6000.0,入会費無料,2.833333333333333,2.5,5.0,2.0,0.0,2018-09-30,9.0,2018-08-30,0
201808,IK251979,1,6.0,XXXXX,C01,M,2018-04-01,2018-09-30 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,4.666666666666667,5.0,8.0,1.0,0.0,2018-09-30,5.0,2018-08-30,0
201808,IK299294,3,2.0,XXX,C03,M,2018-03-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,3.333333333333333,2.5,7.0,1.0,0.0,2018-09-30,6.0,2018-08-30,0
201808,IK331285,3,3.0,XXXX,C01,M,2018-06-11,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.25,3.5,7.0,3.0,0.0,2018-09-30,3.0,2018-08-30,0
201808,IK514038,4,4.0,XXXXX,C03,M,2017-10-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,3.1666666666666665,4.0,4.0,1.0,1.0,2018-09-30,11.0,2018-08-30,0
201808,IK525000,5,4.0,XXXXX,C01,F,2017-12-01,2018-09-30 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,3.6666666666666665,3.5,6.0,1.0,1.0,2018-09-30,9.0,2018-08-30,0
201808,IK552816,2,2.0,XXXXX,C03,M,2018-04-07,2018-09-30 00:00:00,CA3,1.0,ナイト,6000.0,入会費無料,4.166666666666667,3.5,9.0,2.0,0.0,2018-09-30,5.0,2018-08-30,0
201808,IK575252,2,2.0,XXXX,C02,F,2018-02-01,2018-09-30 00:00:00,CA1,1.0,デイタイム,7500.0,通常,3.333333333333333,3.0,6.0,2.0,0.0,2018-09-30,7.0,2018-08-30,0
201808,IK588471,3,5.0,XXXXXX,C01,M,2018-04-03,2018-09-30 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,4.0,3.5,6.0,3.0,1.0,2018-09-30,5.0,2018-08-30,0
201808,IK727029,4,3.0,XXXX,C03,M,2017-09-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,2.6666666666666665,3.0,4.0,1.0,0.0,2018-09-30,12.0,2018-08-30,0
201808,IK774332,1,9.0,XXXXX,C03,F,2018-07-15,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,4.666666666666667,4.0,9.0,1.0,0.0,2018-09-30,2.0,2018-08-30,0
201808,IK817088,3,2.0,XXXX,C03,F,2017-12-01,2018-09-30 00:00:00,CA3,1.0,ナイト,6000.0,入会費無料,2.5,2.5,4.0,1.0,1.0,2018-09-30,9.0,2018-08-30,0
201808,IK961793,3,4.0,XXXXX,C01,M,2018-01-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.0,3.0,4.0,1.0,1.0,2018-09-30,8.0,2018-08-30,0
201808,IK978123,2,4.0,XXXX,C01,M,2018-03-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,4.333333333333333,4.5,6.0,2.0,0.0,2018-09-30,6.0,2018-08-30,0
201808,OA039044,4,3.0,XXXXX,C01,F,2017-11-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.0,3.0,4.0,2.0,0.0,2018-09-30,10.0,2018-08-30,0
201808,OA134132,5,2.0,XXX,C01,F,2017-02-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,4.0,4.5,5.0,2.0,1.0,2018-09-30,19.0,2018-08-30,0
201808,OA176831,3,4.0,XXXX,C01,M,2016-12-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,4.0,4.0,6.0,3.0,1.0,2018-09-30,21.0,2018-08-30,0
201808,OA186702,4,4.0,XXXXX,C01,M,2018-04-07,2018-09-30 00:00:00,CA3,1.0,オールタイム,10500.0,入会費無料,5.166666666666667,4.0,10.0,1.0,1.0,2018-09-30,5.0,2018-08-30,0
201808,OA232392,8,,XXXXX,C03,M,2018-08-04,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,6.5,6.5,8.0,5.0,1.0,2018-09-30,1.0,2018-08-30,0
201808,OA353264,4,6.0,XXX,C03,M,2018-06-06,2018-09-30 00:00:00,CA2,1.0,ナイト,6000.0,入会費半額,5.25,5.0,8.0,3.0,0.0,2018-09-30,3.0,2018-08-30,0
201808,OA422514,2,2.0,XXXXXX,C01,F,2016-10-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,2.6666666666666665,2.5,4.0,1.0,0.0,2018-09-30,23.0,2018-08-30,0
201808,OA558405,4,1.0,XXXX,C01,M,2018-02-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,2.6666666666666665,3.0,4.0,1.0,1.0,2018-09-30,7.0,2018-08-30,0
201808,OA577082,1,4.0,XXXXX,C01,M,2018-05-07,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.2,4.0,7.0,1.0,1.0,2018-09-30,4.0,2018-08-30,0
201808,OA599018,1,3.0,XXX,C01,M,2018-05-07,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,3.8,3.0,10.0,1.0,0.0,2018-09-30,4.0,2018-08-30,0
201808,OA748749,1,3.0,XXXXX,C03,F,2018-05-09,2018-09-30 00:00:00,CA2,1.0,ナイト,6000.0,入会費半額,3.8,4.0,6.0,1.0,0.0,2018-09-30,4.0,2018-08-30,0
201808,OA788987,1,12.0,XXX,C03,M,2018-07-01,2018-09-30 00:00:00,CA1,1.0,ナイト,6000.0,通常,6.0,5.0,12.0,1.0,1.0,2018-09-30,2.0,2018-08-30,0
201808,OA816818,3,1.0,XXXX,C01,M,2017-02-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,2.333333333333333,2.5,4.0,1.0,0.0,2018-09-30,19.0,2018-08-30,0
201808,PL113746,3,2.0,XXXX,C01,M,2017-09-01,2018-09-30 00:00:00,CA1,1.0,オールタイム,10500.0,通常,3.333333333333333,2.5,8.0,1.0,1.0,2018-09-30,12.0,2018-08-30,0
201808,PL154639,4,4.0,XXXXX,C01,M,2018-05-02,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.0,4.0,6.0,1.0,1.0,2018-09-30,4.0,2018-08-30,0
201808,PL177911,3,3.0,XXXXXX,C03,M,2018-05-02,2018-09-30 00:00:00,CA2,1.0,ナイト,6000.0,入会費半額,4.0,3.0,7.0,3.0,0.0,2018-09-30,4.0,2018-08-30,0
201808,PL247947,2,2.0,XXXXXX,C01,F,2018-05-01,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.8,3.0,10.0,2.0,1.0,2018-09-30,4.0,2018-08-30,0
201808,PL409655,4,3.0,XXXXX,C01,F,2018-06-09,2018-09-30 00:00:00,CA2,1.0,オールタイム,10500.0,入会費半額,4.0,3.5,7.0,2.0,0.0,2018-09-30,3.0,2018-08-30,0
